"customer_id","title","firstname","middlename","lastname","suffix","phonenumber","phonetype_name","emailaddress","addresstype_name","addressline1","addressline2","city","stateprovince_name","postalcode","countryregion_name","Customer Group"
6674,,David,A,Bryant,,"313-555-0193",Home,david51@adventure-works.com,Home,"6347 Brookview Drive",NULL,Berkeley,California,"94704",United States,No second purchase
6675,,David,,Alexander,,"1 (11) 500 555-0116",Cell,david52@adventure-works.com,Home,"7334 Sterling Hill",Unit G12,Hobart,Tasmania,"7001",Australia,Second Purchase within 6 Months of first
6676,,Eddie,,Munoz,,"806-555-0179",Home,eddie7@adventure-works.com,Home,"3005 Potomac Drive",NULL,Beaverton,Oregon,"97005",United States,Second Purchase within 6 Months of first
6677,,David,,Russell,,"883-555-0177",Home,david53@adventure-works.com,Home,"7628 Beech Ct",NULL,Westminster,British Columbia,V3L 1E7,Canada,No second purchase
6678,,David,,Griffin,,"954-555-0144",Home,david54@adventure-works.com,Home,"8869 C Olivera Rd",NULL,Redmond,Washington,"98052",United States,No second purchase
6679,,David,,Diaz,,"613-555-0119",Home,david55@adventure-works.com,Home,"2075 Browse Ct",NULL,Burlingame,California,"94010",United States,Second Purchase within 6 Months of first
6680,,David,,Hayes,,"872-555-0191",Home,david56@adventure-works.com,Home,"3570 Book Ct",NULL,Novato,California,"94947",United States,Second Purchase within 6 Months of first
6681,,Eddie,L,Alonso,,"1 (11) 500 555-0168",Cell,eddie8@adventure-works.com,Home,"8394 Summertime Dr.",NULL,Reading,England,RG7 5H7,United Kingdom,Second Purchase after 6 Months of first
6682,,David,,Chen,,"981-555-0164",Home,david57@adventure-works.com,Home,"7801 Foxhill Dr",#505,Westminster,British Columbia,V3L 1E7,Canada,No second purchase
6683,,Eddie,,Romero,,"1 (11) 500 555-0119",Home,eddie9@adventure-works.com,Home,"3294 Buena Vista",NULL,Berks,England,SL4 1RH,United Kingdom,No second purchase
6684,,David,A,Li,,"1 (11) 500 555-0188",Cell,david58@adventure-works.com,Home,"2461 Prancing Drive",NULL,Hobart,Tasmania,"7001",Australia,Second Purchase within 6 Months of first
6685,,David,,Yang,,"480-555-0131",Home,david59@adventure-works.com,Home,"9083 Eastgate Avenue",NULL,National City,California,"91950",United States,Second Purchase after 6 Months of first
6686,,David,,Kumar,,"617-555-0190",Home,david60@adventure-works.com,Home,"3997 Alpine Drive",NULL,Olympia,Washington,"98501",United States,No second purchase
6687,,Eddie,C,Navarro,,"1 (11) 500 555-0169",Cell,eddie10@adventure-works.com,Home,"7311 Blackridge Dr.",NULL,Lane Cove,New South Wales,"1597",Australia,Second Purchase within 6 Months of first
6688,,David,E,Lal,,"679-555-0111",Cell,david61@adventure-works.com,Home,"3529 Midway Ct",NULL,Woodburn,Oregon,"97071",United States,No second purchase
6689,,Eddie,R,Gutierrez,,"1 (11) 500 555-0115",Home,eddie11@adventure-works.com,Home,"6189 Stonewood Ct.",NULL,London,England,W10 6BL,United Kingdom,No second purchase
6690,,Eddie,L,Torres,,"1 (11) 500 555-0151",Cell,eddie12@adventure-works.com,Home,"5248 Gladstone Drive",NULL,Rhodes,New South Wales,"2138",Australia,Second Purchase after 6 Months of first
6691,,Eddie,O,Dominguez,,"1 (11) 500 555-0188",Cell,eddie13@adventure-works.com,Home,Räuscherweg 345,NULL,Saarbrücken,Saarland,"66001",Germany,Second Purchase after 6 Months of first
6692,,Eddie,J,Gill,,"1 (11) 500 555-0132",Cell,eddie14@adventure-works.com,Home,"4440 Stillwater Court",NULL,Seaford,Victoria,"3198",Australia,Second Purchase within 6 Months of first
6693,,David,,Shan,,"628-555-0180",Home,david62@adventure-works.com,Home,"8483 Temple Court",NULL,Bellflower,California,"90706",United States,No second purchase
6694,,David,,Jai,,"788-555-0169",Cell,david63@adventure-works.com,Home,"6560 Waterview Terrace",NULL,Downey,California,"90241",United States,No second purchase
6695,,Benjamin,,Ross,,"112-555-0135",Cell,benjamin5@adventure-works.com,Home,"9256 Santa Fe Street",NULL,Bremerton,Washington,"98312",United States,Second Purchase within 6 Months of first
6696,,Clarence,R,Zhao,,"968-555-0116",Home,clarence6@adventure-works.com,Home,"4900 La Salle St.",NULL,Calgary,Alberta,T2P 2G8,Canada,No second purchase
6697,,Eddie,T,Vazquez,,"1 (11) 500 555-0137",Cell,eddie15@adventure-works.com,Home,"6142 Kentucky Drive",NULL,Townsville,Queensland,"4810",Australia,Second Purchase after 6 Months of first
6698,,Benjamin,R,Henderson,,"226-555-0146",Home,benjamin6@adventure-works.com,Home,"7588 Deerfield Dr",#36,Palo Alto,California,"94303",United States,No second purchase
6699,,Benjamin,F,Coleman,,"524-555-0163",Home,benjamin7@adventure-works.com,Home,"539 Rolling Green Circle",NULL,Sooke,British Columbia,V0,Canada,Second Purchase after 6 Months of first
6700,,Eddie,,Serrano,,"1 (11) 500 555-0186",Home,eddie16@adventure-works.com,Home,"81, cours Mirabeau",NULL,Paris,Seine (Paris),"75012",France,No second purchase
6701,,Eddie,T,Ramos,,"1 (11) 500 555-0156",Home,eddie17@adventure-works.com,Home,"6093 Midway Ct.",NULL,Hawthorne,Queensland,"4171",Australia,Second Purchase within 6 Months of first
6702,,Eddie,,Carlson,,"1 (11) 500 555-0198",Home,eddie18@adventure-works.com,Home,"5890 Yosemite Circle",NULL,Hawthorne,Queensland,"4171",Australia,No second purchase
6703,,Eddie,A,Suarez,,"1 (11) 500 555-0115",Cell,eddie19@adventure-works.com,Home,"844, rue Basse-du-Rocher",NULL,Paris,Seine (Paris),"75017",France,No second purchase
6704,,Eddie,A,Sanz,,"1 (11) 500 555-0138",Cell,eddie20@adventure-works.com,Home,"7228 Sierra Ridge",Unit A309,North Sydney,New South Wales,"2055",Australia,Second Purchase after 6 Months of first
6705,,Benjamin,,Perry,,"590-555-0180",Home,benjamin8@adventure-works.com,Home,"3575 Tulip St",NULL,N. Vancouver,British Columbia,V7L 4J4,Canada,No second purchase
6706,,Benjamin,F,Powell,,"898-555-0166",Cell,benjamin9@adventure-works.com,Home,"5070 Via Alta",NULL,Oregon City,Oregon,"97045",United States,No second purchase
6707,,Eddie,L,Rubio,,"1 (11) 500 555-0159",Home,eddie21@adventure-works.com,Home,Heiderplatz 662,NULL,Salzgitter,Hessen,"38231",Germany,No second purchase
6708,,Eddie,,Ortega,,"1 (11) 500 555-0151",Cell,eddie22@adventure-works.com,Home,"332 Laguna Niguel",NULL,Seaford,Victoria,"3198",Australia,Second Purchase within 6 Months of first
6709,,Benjamin,C,Long,,"255-555-0162",Home,benjamin10@adventure-works.com,Home,"1185 Laguna St",NULL,Tacoma,Washington,"98403",United States,No second purchase
6710,,Benjamin,,Patterson,,"178-555-0184",Home,benjamin11@adventure-works.com,Home,"2934 Treat Blvd",NULL,Grossmont,California,"91941",United States,No second purchase
6711,,Benjamin,R,Hughes,,"121-555-0173",Cell,benjamin12@adventure-works.com,Home,"9302 Blue Ridge",NULL,Lynnwood,Washington,"98036",United States,No second purchase
6712,,Benjamin,,Flores,,"1 (11) 500 555-0151",Cell,benjamin13@adventure-works.com,Home,"123, rue de Cambrai",NULL,Lille,Nord,"59000",France,No second purchase
6713,,Theodore,W,Martin,,"413-555-0122",Cell,theodore0@adventure-works.com,Home,"3519 Woodruff Lane",NULL,Burbank,California,"91502",United States,No second purchase
6714,,Benjamin,D,Washington,,"199-555-0165",Cell,benjamin14@adventure-works.com,Home,"584 Blue Circle",NULL,Portland,Oregon,"97205",United States,No second purchase
6715,,Theodore,,Gomez,,"1 (11) 500 555-0167",Home,theodore1@adventure-works.com,Home,"2103 Baldwin Dr",NULL,Liverpool,England,L4 4HB,United Kingdom,Second Purchase within 6 Months of first
6716,,Benjamin,C,Butler,,"117-555-0115",Home,benjamin15@adventure-works.com,Home,"8153 Shoe St.",NULL,Port Hammond,British Columbia,V6B 3P7,Canada,No second purchase
6717,,Benjamin,I,Simmons,,"394-555-0190",Home,benjamin16@adventure-works.com,Home,"5030 RaceCt",NULL,Marysville,Washington,"98270",United States,No second purchase
6718,,Benjamin,D,Foster,,"154-555-0125",Home,benjamin17@adventure-works.com,Home,"2853 Rollinghill Way",NULL,Chula Vista,California,"91910",United States,No second purchase
6719,,Theodore,,Ruiz,,"1 (11) 500 555-0119",Cell,theodore2@adventure-works.com,Home,"1061 Carzino Ct",NULL,Bracknell,England,RG12 8TB,United Kingdom,Second Purchase within 6 Months of first
6720,,Benjamin,,Gonzales,,"834-555-0135",Cell,benjamin18@adventure-works.com,Home,"2639 Parkview Court",NULL,Oregon City,Oregon,"97045",United States,No second purchase
6721,,Theodore,D,Diaz,,"690-555-0189",Cell,theodore3@adventure-works.com,Home,"4956 Vista Del Diablo",NULL,Ballard,Washington,"98107",United States,Second Purchase within 6 Months of first
6722,,Benjamin,E,Bryant,,"833-555-0113",Cell,benjamin19@adventure-works.com,Home,"717 Ridge Park Drive",NULL,Corvallis,Oregon,"97330",United States,No second purchase
6723,,Theodore,R,Hernandez,,"346-555-0170",Home,theodore4@adventure-works.com,Home,"7031 Horseshoe Circle",NULL,Burlingame,California,"94010",United States,No second purchase
6724,,Theodore,,Alvarez,,"1 (11) 500 555-0147",Cell,theodore5@adventure-works.com,Home,"3895 Mt. Tooth Place",NULL,York,England,YO15,United Kingdom,No second purchase
6725,,Theodore,M,Jimenez,,"698-555-0113",Home,theodore6@adventure-works.com,Home,"423 East 33rd Street",NULL,Bremerton,Washington,"98312",United States,No second purchase
6726,,Benjamin,A,Alexander,,"240-555-0151",Home,benjamin20@adventure-works.com,Home,"757 Eureka Lane",NULL,Walla Walla,Washington,"99362",United States,No second purchase
6727,,Benjamin,E,Russell,,"810-555-0131",Home,benjamin21@adventure-works.com,Home,"9088 Almaden Dr",NULL,Beaverton,Oregon,"97005",United States,No second purchase
6728,,Theodore,C,Moreno,,"1 (11) 500 555-0184",Home,theodore7@adventure-works.com,Home,"8381 Lake Place",NULL,Gateshead,England,GA10,United Kingdom,Second Purchase after 6 Months of first
6729,,Theodore,,Alonso,,"1 (11) 500 555-0174",Home,theodore8@adventure-works.com,Home,"832 Bellows Ct.",NULL,Oxford,England,OX1,United Kingdom,No second purchase
6730,,Benjamin,,Griffin,,"153-555-0127",Home,benjamin22@adventure-works.com,Home,"2039 Doon Cr",# 120,Long Beach,California,"90802",United States,No second purchase
6731,,Theodore,,Romero,,"1 (11) 500 555-0199",Home,theodore9@adventure-works.com,Home,"8011 McNutt Ave",NULL,Cambridge,England,CB4 4BZ,United Kingdom,No second purchase
6732,,Benjamin,M,Diaz,,"321-555-0185",Cell,benjamin23@adventure-works.com,Home,"3280 Oil Road",NULL,Olympia,Washington,"98501",United States,No second purchase
6733,,Benjamin,C,Hayes,,"1 (11) 500 555-0149",Home,benjamin24@adventure-works.com,Home,Zur Lindung 7,NULL,Neunkirchen,Saarland,"66578",Germany,No second purchase
6734,,Benjamin,F,Zhang,,"1 (11) 500 555-0134",Home,benjamin25@adventure-works.com,Home,"7980 Los Gatos Court",NULL,Bury,England,PE17,United Kingdom,Second Purchase within 6 Months of first
6735,,Theodore,J,Navarro,,"1 (11) 500 555-0116",Home,theodore10@adventure-works.com,Home,Heiderweg 4624,NULL,Salzgitter,Hessen,"38231",Germany,No second purchase
6736,,Benjamin,R,Wang,,"485-555-0113",Cell,benjamin26@adventure-works.com,Home,"1439 Brock Lane",NULL,Langley,British Columbia,V3A 4R2,Canada,No second purchase
6737,,Benjamin,J,Chen,,"515-555-0145",Home,benjamin27@adventure-works.com,Home,"5844 Miguel Drive",NULL,Torrance,California,"90505",United States,No second purchase
6738,,Theodore,D,Gutierrez,,"838-555-0196",Home,theodore11@adventure-works.com,Home,"8841 Warmcastle Court",NULL,Concord,California,"94519",United States,No second purchase
6739,,Benjamin,H,Li,,"118-555-0127",Home,benjamin28@adventure-works.com,Home,"2212 Sagull Court",NULL,San Diego,California,"92102",United States,No second purchase
6740,,Benjamin,,Yang,,"672-555-0135",Home,benjamin29@adventure-works.com,Home,"4216 Stonehedge Dr",NULL,Lemon Grove,California,"91945",United States,No second purchase
6741,,Theodore,,Torres,,"1 (11) 500 555-0115",Home,theodore12@adventure-works.com,Home,"1004, rue des Bouchers",NULL,Paris,Seine (Paris),"75019",France,Second Purchase within 6 Months of first
6742,,Benjamin,,Kumar,,"581-555-0158",Home,benjamin30@adventure-works.com,Home,"3494 Radar Blvd",NULL,Colma,California,"94014",United States,No second purchase
6743,,Theodore,F,Dominguez,,"1 (11) 500 555-0151",Cell,theodore13@adventure-works.com,Home,"1291 Honey Court",NULL,East Brisbane,Queensland,"4169",Australia,Second Purchase within 6 Months of first
6744,,Benjamin,A,Lal,,"1 (11) 500 555-0148",Home,benjamin31@adventure-works.com,Home,"45, rue Faubourg St Antoine",NULL,Lille,Nord,"59000",France,No second purchase
6745,,Benjamin,H,Sharma,,"548-555-0132",Cell,benjamin32@adventure-works.com,Home,"7939 O St.",NULL,Chula Vista,California,"91910",United States,No second purchase
6746,,Benjamin,,Shan,,"479-555-0110",Home,benjamin33@adventure-works.com,Home,"3107 High St",NULL,Langley,British Columbia,V3A 4R2,Canada,No second purchase
6747,,Theodore,,Gill,,"1 (11) 500 555-0194",Home,theodore14@adventure-works.com,Home,"9120 Pinewood Court",NULL,Hervey Bay,Queensland,"4655",Australia,Second Purchase within 6 Months of first
6748,,Benjamin,,Jai,,"674-555-0185",Cell,benjamin34@adventure-works.com,Home,"2894 Foothill Way",NULL,Palo Alto,California,"94303",United States,No second purchase
6749,,Christian,,Ross,,"123-555-0152",Cell,christian18@adventure-works.com,Home,"971 Harness Circle",NULL,San Carlos,California,"94070",United States,Second Purchase within 6 Months of first
6750,,Theodore,T,Vazquez,,"1 (11) 500 555-0126",Cell,theodore15@adventure-works.com,Home,"7490 Sharon Dr",NULL,Gloucestershire,England,GL7 1RY,United Kingdom,Second Purchase within 6 Months of first
6751,,Christian,,Henderson,,"819-555-0144",Home,christian19@adventure-works.com,Home,"8192 Pine Creek Way",NULL,La Jolla,California,"92806",United States,Second Purchase after 6 Months of first
6752,,Theodore,L,Browning,,"1 (11) 500 555-0196",Cell,theodore16@adventure-works.com,Home,Heidestieg Straße 2664,NULL,Salzgitter,Hessen,"38231",Germany,Second Purchase within 6 Months of first
6753,,Christian,,Coleman,,"1 (11) 500 555-0157",Cell,christian20@adventure-works.com,Home,"9179 Dos Rios Drive",NULL,Bury,England,PE17,United Kingdom,No second purchase
6754,,Christian,M,Jenkins,,"787-555-0188",Cell,christian21@adventure-works.com,Home,"9474 Old Mt. View Drive",NULL,Spokane,Washington,"99202",United States,Second Purchase within 6 Months of first
6755,,Christian,,Perry,,"292-555-0195",Home,christian22@adventure-works.com,Home,"716 Anchor Drive",NULL,Newton,British Columbia,V2M1N7,Canada,Second Purchase after 6 Months of first
6756,,Theodore,,Serrano,,"1 (11) 500 555-0187",Cell,theodore17@adventure-works.com,Home,"5071 Paradise Ct.",NULL,Esher-Molesey,England,EM15,United Kingdom,No second purchase
6757,,Christian,,Powell,,"1 (11) 500 555-0133",Cell,christian23@adventure-works.com,Home,"3920 Valley Run",NULL,York,England,YO15,United Kingdom,No second purchase
6758,,Christian,,Long,,"1 (11) 500 555-0111",Home,christian24@adventure-works.com,Home,Heidestieg Straße 8664,NULL,Bottrop,Nordrhein-Westfalen,"46236",Germany,No second purchase
6759,,Christian,M,Patterson,,"1 (11) 500 555-0196",Cell,christian25@adventure-works.com,Home,"33, rue Georges-Clémenceau",NULL,Dunkerque,Nord,"59140",France,No second purchase
6760,,Theodore,I,Ramos,,"1 (11) 500 555-0146",Cell,theodore18@adventure-works.com,Home,"22, rue de l'Espace De Schengen",NULL,Pantin,Seine Saint Denis,"93500",France,Second Purchase within 6 Months of first
6761,,Theodore,,Carlson,,"1 (11) 500 555-0146",Cell,theodore19@adventure-works.com,Home,Charlottenstr 39878,NULL,Berlin,Hessen,"14129",Germany,No second purchase
6762,,Christian,J,Hughes,,"231-555-0168",Home,christian26@adventure-works.com,Home,"3279 W 46th St",NULL,Oregon City,Oregon,"97045",United States,Second Purchase within 6 Months of first
6763,,Christian,E,Flores,,"171-555-0119",Home,christian27@adventure-works.com,Home,"9647 C Wharton Way",NULL,Concord,California,"94519",United States,No second purchase
6764,,Theodore,,Suarez,,"1 (11) 500 555-0123",Cell,theodore20@adventure-works.com,Home,"336, rue des Rosiers",NULL,Paris,Seine (Paris),"75005",France,Second Purchase after 6 Months of first
6765,,Christian,R,Washington,,"115-555-0119",Cell,christian28@adventure-works.com,Home,"4307 D Bel Air Dr",NULL,Haney,British Columbia,V2W 1W2,Canada,No second purchase
6766,,Christian,,Butler,,"302-555-0121",Cell,christian29@adventure-works.com,Home,"929 Birchbark Place",NULL,Victoria,British Columbia,V8V,Canada,No second purchase
6767,,Mya,N,Diaz,,"166-555-0170",Cell,mya0@adventure-works.com,Home,"5842 Standing Grove Dr.",NULL,Marysville,Washington,"98270",United States,No second purchase
6768,,Theodore,M,Sanz,,"1 (11) 500 555-0186",Home,theodore21@adventure-works.com,Home,"4682 Birch Bark Rd.",NULL,Wollongong,New South Wales,"2500",Australia,Second Purchase within 6 Months of first
6769,,Mya,J,Hayes,,"625-555-0177",Cell,mya1@adventure-works.com,Home,"5375 Blue Ridge",NULL,W. Linn,Oregon,"97068",United States,No second purchase
6770,,Theodore,,Rowe,,"1 (11) 500 555-0170",Cell,theodore22@adventure-works.com,Home,"7680 Ashwood Dr",NULL,London,England,W10 6BL,United Kingdom,Second Purchase after 6 Months of first
6771,,Theodore,M,Ortega,,"1 (11) 500 555-0156",Cell,theodore23@adventure-works.com,Home,Waldstr 66,NULL,Saarbrücken,Saarland,"66001",Germany,No second purchase
6772,,Caroline,,Price,,"662-555-0188",Cell,caroline2@adventure-works.com,Home,"543 Sand Pointe Lane",Box #311,Shawnee,British Columbia,V9B 2C3,Canada,No second purchase
6773,,Caroline,,Bennett,,"609-555-0115",Cell,caroline3@adventure-works.com,Home,"329 Poplar Street",NULL,San Gabriel,California,"91776",United States,No second purchase
6774,,Caroline,,Wood,,"579-555-0141",Cell,caroline4@adventure-works.com,Home,"8406 S Royal Links Circle",NULL,Bellflower,California,"90706",United States,No second purchase
6775,,Caroline,,Barnes,,"820-555-0119",Cell,caroline5@adventure-works.com,Home,"112 RaceCt",NULL,Renton,Washington,"98055",United States,Second Purchase within 6 Months of first
6776,,Caroline,,Ross,,"235-555-0196",Home,caroline6@adventure-works.com,Home,"9433 Athene Drive",NULL,Mill Valley,California,"94941",United States,No second purchase
6777,,Tyrone,C,Gomez,,"365-555-0193",Home,tyrone0@adventure-works.com,Home,"4215 Arleda Lane",NULL,Beverly Hills,California,"90210",United States,No second purchase
6778,,Caroline,,Henderson,,"115-555-0148",Home,caroline7@adventure-works.com,Home,"2384 Encinal Place",NULL,Oak Bay,British Columbia,V8P,Canada,Second Purchase within 6 Months of first
